osm_way_id,hour0,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,std_dev_0,std_dev_1,std_dev_2,std_dev_3,std_dev_4,std_dev_5,std_dev_6,std_dev_7,std_dev_8,std_dev_9,std_dev_10,std_dev_11,std_dev_12,std_dev_13,std_dev_14,std_dev_15,std_dev_16,std_dev_17,std_dev_18,std_dev_19,std_dev_20,std_dev_21,std_dev_22,std_dev_23
440744018,26.4002286821705426,25.5212283236994220,25.4740286458333333,25.2931924882629108,25.1786532663316583,26.6940046511627907,26.0389961240310078,26.0686826923076923,25.8050161290322581,25.9459975609756098,26.0983408071748879,26.2540312500000000,25.5119515151515152,26.2854325000000000,26.7146483644859813,27.9748910761154856,28.0918522727272727,28.8158201754385965,29.2003888888888889,26.8156451612903226,30.9440000000000000,28.0574615384615385,31.1531333333333333,26.3612978723404255,14.9876844622096208,13.02725812041191384211,14.7799392859671450,14.0630497733325984,14.0928062383208218,15.20479854856109500661,14.1734224735714798,15.16914465421121282093,14.9464886535744097,15.0463879043540773,15.8460716468395188,17.4097764731127436,15.3245260437857153,14.04631286183317219667,13.22661580075900785123,13.5988835401314377,12.6280561379306226,13.9844337181262605,12.8609388580120312,9.5851480578195859,13.3923527636280006,11.5700128548562322,20.2854537094934113,12.13175682582086145854
440744019,21.4690352564102564,21.0805000000000000,21.2201699186991870,21.3099964814814815,21.1615176870748299,21.5156202380952381,20.8757677030812325,20.7213288690476190,20.8154217054263566,19.8488687500000000,20.7366315686274510,20.8793473958333333,21.4820389949109415,21.5852624413145540,22.6617298568507157,23.2139832089552239,23.2444114285714286,23.5484225490196078,25.3864743589743590,26.1346555555555556,23.0678888888888889,27.7963333333333333,25.0445000000000000,23.0746000000000000,10.4901903482094483,9.2598987180647502,10.0215547308577443,11.78699407153526176236,12.7409216651390995,12.0534770013331285,10.6691549429496367,12.0023148692535114,11.6998843035507350,10.4822516425417609,10.75596753811484837095,13.8553030680857698,13.8908288443191942,11.73540084828105395621,11.5172206947773901,9.8745206267108637,11.3707492692664633,7.8148360518411941,9.79252759793967883989,11.4581844082443242,7.4550687827514748,13.2029347368934103,9.9925828868216049,13.4752276567039861
440754736,57.1421796066252588,56.7342641798941799,56.7756870181405896,55.7799091729323308,55.4237439024390244,55.3523188028482421,54.9450227989037342,54.3619158836689038,53.9076198556998557,54.7568528054632706,53.3305689368770764,50.0430069786535304,49.5233667634533488,51.8613391928402567,52.6961522137283007,53.6634056995364517,53.3910695355191257,53.9132246569814366,54.5861401960784314,54.5800469696969697,52.6575133333333333,56.2846928571428571,50.3021666666666667,49.5504062500000000,16.6389763613331115,16.3909933291016895,15.1884381889258404,16.00828643630594969305,15.4448441312296543,13.9935012369044087,16.1686013842757585,14.5274152700068826,15.1494172895289917,14.37735827386222099045,16.4340935620524516,15.5721397355734484,13.8805857142054971,13.6975009192838099,13.1855996013148246,12.9092635092446978,14.0353899773638703,12.7066076832751339,12.7661762772631674,15.2252253102841716,11.6776133301939660,8.9079669559386691,12.8463838913265134,16.9244365122840451
440754740,29.8751020833333333,29.8315851063829787,30.5563991228070175,31.0082685950413223,30.8265601851851852,30.9237865013774105,30.8215812236286920,30.5098165680473373,30.9574826666666667,30.8714473039215686,29.6005283224400871,30.1905043290043290,29.8184945987654321,29.9356468401486989,30.2040408496732026,30.4903326848249027,30.7143307086614173,29.5272407407407407,30.5202696078431373,28.8400000000000000,30.8897333333333333,28.2734166666666667,27.7627083333333333,33.2685268817204301,15.4222744923941099,14.33592590189203674322,15.92544582950257793521,15.86246581958210141617,16.97726388302024666503,15.6157631118724295,16.9617377248196365,17.4250471880542453,18.48721736285191550588,19.3442298670562174,15.76759220787273731930,18.88865339019755650925,17.56234311126708315377,16.33722593000354431623,16.32269377837070965640,16.34251925582795978406,16.16617041744516762199,12.70409846752949192537,16.8782566858933023,8.1723915465981615,20.7753344233011084,10.1762559462374635,9.7261301442728666,20.69939161019613311592
440754741,43.8337200000000000,42.4562994350282486,41.6274682926829268,40.6954500000000000,41.7110210526315789,41.4889823008849558,41.8833198380566802,41.5945525291828794,40.6125387453874539,40.9484377510040161,41.6734377510040161,40.5187665615141956,38.2012051282051282,38.5752630560928433,40.1755121042830540,41.9037324840764331,42.9944901960784314,42.7625878787878788,43.5436728971962617,42.9185538461538462,46.0108500000000000,46.4770263157894737,43.3123636363636364,44.4189242424242424,17.1079330730512270,16.4854532918354458,17.3810480752779103,14.8005035568050859,17.3369273962287003,15.4074587317570466,17.7832043176031533,17.3924048884979524,16.0117999747603117,16.3704602844176247,17.9929553212575695,19.0668235008679202,15.8494924695752811,14.7509343057860922,13.0762458218441309,13.7052371276864323,13.5720189837075326,13.0104271986322221,12.6500573752900758,13.2133727703879894,17.3365852346994793,15.0893489343694977,14.3200362567257278,14.5167199515426057
450949696,54.7586242222222222,53.3736417937545389,52.8137366300366300,52.0588685823754789,50.2780392829900839,49.5354570596797671,47.2646657857646230,45.7302962962962963,45.0217297072521623,43.8966037933094385,40.9906958261863922,38.9377221337579618,40.7274898753894081,45.7828244324045408,51.3056739766081871,55.2740610174781523,58.0333146167557932,58.0135666666666667,59.0250286596119929,59.5135821078431373,58.6083543689320388,58.0525696428571429,57.3560452196382429,56.5153855105105105,14.3845088798254693,14.6752509813945207,14.4397576178758507,14.3804807347611036,14.5709269076845166,14.8738192415723534,14.6005847456981772,14.8382955142603397,14.8468768255444067,14.7014905593503228,14.0772225690552775,13.8922700464607226,13.9395407639384432,14.4765802017016543,14.2319018288118775,14.2259001078028370,13.6037430294585427,14.3520529920563090,13.3425442697556004,13.0907528956043819,13.0778814480440161,13.1011454122567176,14.3725990417570711,14.7605717536659169
450949697,59.9972081005586592,59.2126444954128440,58.4494906976744186,57.6677743467933492,56.4330141843971631,55.7833943181818182,53.8545566666666667,52.9009609544468547,52.2946738683127572,51.2441493506493506,49.3328017543859649,47.3352483713355049,48.3645833333333333,52.3940752773375594,56.5948961038961039,59.7328310940499040,61.8869786096256684,62.0969861660079051,62.8181098901098901,62.6339545454545455,61.5528168316831683,61.4881985294117647,62.2191666666666667,61.4556722488038278,12.9539207155605184,13.3454823782098672,13.1335385909864457,12.5995681637155332,13.0024956157041876,13.4625531923909049,12.9096946127061167,13.0325101642025733,13.3962405298786025,12.8603333309128982,12.5969125661806512,12.7315327146358795,12.6705889362472888,13.4511587013489214,13.4290704902816913,12.7970713071134916,13.3169016548831236,12.5349541006079406,13.2069933963574227,11.8822147695429851,11.8071812050929832,12.2560049171584361,12.9699494366880206,13.3726452958318599
452864611,54.4035400000000000,54.5162857142857143,54.4812400000000000,54.4307766990291262,54.8959230769230769,54.4124172185430464,53.7166338797814208,53.9733387096774194,53.7830000000000000,53.7594978540772532,52.8751498127340824,52.8676163265306122,51.9271358024691358,52.4910404040404040,53.7980175438596491,54.9097333333333333,53.2033750000000000,50.6680000000000000,52.7210000000000000,52.1550000000000000,63.1540000000000000,56.6760000000000000,55.6380000000000000,51.4798571428571429,16.68322551247210108874,17.2654014253231604,14.6382225017247227,16.41739385263755433742,17.0101920003534613,16.1004567227802331,14.58676695078462999437,15.57932171474091645611,14.58636178886211923500,15.7557245846974998,13.47491224697476135608,15.2390524682675807,12.7451098070525528,13.03066639031778665072,16.4294949308921401,14.1142665649571273,11.2414426231689676,11.6092646967842024,6.2370000000000000,4.3130000000000000,29.1800905156238335,14.7886332251045656,7.7930000000000000,10.3769717575573490
454736993,28.6487016689847010,27.4027620357634113,26.4190138121546961,25.4292317241379310,24.2086880165289256,23.2540103591160221,23.1547803030303030,23.1734855172413793,23.6480812672176309,24.1682520661157025,25.3297393103448276,26.8496611570247934,27.7969246196403873,29.5336022099447514,31.3740511049723757,33.4176957123098202,35.2711604426002766,36.4016941260744986,37.4214440993788820,38.0856315789473684,38.8458014354066986,38.8895495426829268,35.4966427576601671,31.2220783216783217,11.5561515500672797,11.3975517251457457,11.1070396020891044,11.1063653454317311,11.1097080521246609,11.1943914616263352,11.6724412906296338,11.5163041415204036,11.2807671772857152,11.6313640586272197,11.8839908730915869,11.8719947825868166,11.3028823630830090,11.0723693260789455,11.0903333150705908,11.4931229515957901,11.7166073498751333,11.6999589620726184,11.9904972707427544,11.6553038704162875,12.7052712660446532,12.5810475681314140,11.3501535799126726,11.9906142350992610
456322243,19.5765210526315789,19.8046400000000000,20.3113363636363636,20.7527593750000000,20.6095670391061453,21.0469571428571429,20.6702731707317073,20.4774307359307359,20.0050602409638554,19.8330355731225296,19.6555168539325843,19.4608496732026144,19.7239082446808511,20.3169314720812183,20.8172727272727273,21.3606576086956522,21.5232635135135135,21.5595000000000000,22.1818260869565217,21.2415454545454545,22.1125000000000000,22.9571111111111111,22.5644000000000000,20.5138308823529412,5.80390639682945737732,4.99622630232058243537,5.17675716529999584297,8.48104612079930856314,5.86849168924212677149,7.73011198348011366782,5.69952159331666422599,5.75010455335021490461,4.71493140209971921284,6.03454585318151324673,5.14504114829055533955,4.89753660467358294291,4.54781018411550251126,4.17287495479134542173,4.37175153004363589457,4.41545511219693942793,4.55101002674280135659,3.11700199419541305788,2.98847762610649813022,2.58094279814038638696,3.1325670516899288,3.4415450825981570,3.91861926576185760306,4.60727914315392620947
471508538,34.6864060416666667,34.1350370947140892,33.6201099716788513,33.2419670974743489,32.9914306129476584,32.6807574035812672,32.5473321280991736,32.3028647268135905,31.9809008264462810,31.0484254820936639,30.1679547865013774,30.4867924931129477,31.6933356353591160,33.1053738243430152,34.3821476685133887,35.0044110831656606,35.1520450277842093,35.6772881490929705,36.1211356368563686,36.4440047299456695,38.4739410163139330,38.7626496005894214,38.4127096406926407,36.0690109756097561,9.5790426268570551,9.8384290994971608,9.7016489091438253,9.9345742431649179,10.2967929285680277,10.3783310285760896,10.4501105185230328,10.4337943582214304,10.9103008189928465,11.3259345016732045,11.5079836932088654,11.0423066016315297,9.9386431734837052,9.4010757030447103,9.5083815959240558,9.1918488535459286,8.3998406951151687,8.5095620709954702,8.5266205628370054,8.0026624534253827,8.1969353423891420,9.6239001595991974,9.4111937595806692,9.4540822868513436
472115182,59.7180000000000000,59.4765000000000000,61.2736666666666667,58.1425000000000000,62.8921000000000000,58.2713392857142857,58.4164333333333333,61.2981562500000000,58.4062380952380952,60.9204807692307692,55.8077826086956522,55.6449285714285714,53.6635357142857143,55.7105773809523810,54.3684444444444444,58.2277088607594937,58.5947253521126761,58.3370000000000000,57.8648500000000000,56.7485526315789474,60.7928750000000000,61.7859347826086957,54.4011428571428571,66.6025000000000000,25.3046512769885845,15.7215324979256820,20.7389577848068344,19.5691984233727196,23.0533837617532118,19.3693045946968075,20.0874849329958013,22.3367497831488456,20.8262636425625758,21.3390249038271157,19.2489644882410549,21.4039207904155016,19.2141508745600606,19.1178141895694959,18.8626071436836229,18.7502518904599306,18.4011265337551441,17.9209708291482823,16.0367334495941951,16.6262653843723711,16.3838376294673404,18.4849892292191457,15.5056022917064214,32.7032410702670264
472115183,64.8171428571428571,66.8814166666666667,70.1135652173913043,66.8457272727272727,65.3293333333333333,65.2104375000000000,66.1747500000000000,65.5610526315789474,64.0741428571428571,65.8707073170731707,65.7250000000000000,60.7305178571428571,60.4687297297297297,60.6097934782608696,59.8185789473684211,59.5421612903225806,60.3919634146341463,61.7819649122807018,61.3085365853658537,58.4964500000000000,64.1654375000000000,63.7546666666666667,64.3243636363636364,66.6126666666666667,19.0656541418631335,15.5352463852363796,19.8149870058871919,18.7008748944583290,17.4722200924305362,16.4618186390887565,18.2593476390736768,19.9007054728165221,17.8489213869794224,18.8682050608825056,16.2288991531815839,18.9476007631196259,18.9447634763719253,18.8063684683511214,19.2616918598876760,18.4564085597586180,17.8042811616455560,18.5327891397448758,16.8951109171392842,17.5302182045746367,18.4524605777928706,18.5036945400001032,16.9878485876335629,19.3294110360352159
472115184,51.3607500000000000,52.1676000000000000,48.3186428571428571,51.2474000000000000,52.0038965517241379,50.6817948717948718,50.6753461538461538,49.6705952380952381,49.7959137931034483,49.7617407407407407,47.6049365079365079,47.9238961038961039,46.9477078651685393,50.0068988764044944,51.1985169491525424,52.0305120000000000,53.5128224299065421,54.1136712328767123,53.8494791666666667,52.8283939393939394,55.2032352941176471,53.6551666666666667,53.9390714285714286,51.2750000000000000,11.7590876453065014,13.3776197097988998,9.5581810059685071,12.1622110448717342,14.9008267926128272,12.7901666645783904,12.1381917049198319,12.7910801053665817,11.3371050469168533,12.1973548582074563,12.2075943654135310,14.4464722445200549,13.2326945407573270,13.61073090112802679514,12.9660202377246329,13.4551439582042377,12.7953274985204081,12.6597115842842278,12.6681835311605218,10.4372100126654943,14.3188075785167333,10.1783329266961329,11.5430484337048999,11.1479032685843792
472115185,50.5523796296296296,54.0647343750000000,50.5439791666666667,49.9233979166666667,52.0807366071428571,49.4484208333333333,48.6989849397590361,49.2233866366366366,49.5849883333333333,47.9899655172413793,47.2757320872274143,45.1113012232415902,45.8107194656488550,49.0720380434782609,51.5015878787878788,52.8381693205944798,54.2917385496183206,54.5771888297872340,55.6150111940298507,54.2395583333333333,56.4000357142857143,53.1737951388888889,54.9790201149425287,50.5646785714285714,16.4300097498336753,17.5051880024180260,13.5744701459414450,15.8348882228188358,17.9646120708367862,14.0653666580856999,13.9000337507896854,15.5318724383101969,15.1173687997448815,15.0701167058128625,16.4991875302894027,15.9647261912511608,14.6393887438178533,14.6304809644525265,14.2211085525934463,14.0891155057962666,14.5154765349134649,13.9335380420016725,13.8300775079397834,11.9495591482489428,14.3548510602273239,14.4871179785578049,13.4041502478827837,11.9131461524653512
472115186,30.2953750000000000,28.1668504273504274,26.8293954802259887,26.0591987951807229,25.6860884353741497,25.6174602446483180,25.8511639566395664,25.6864160671462830,24.8555593220338983,25.2500046728971963,23.9976324786324786,22.9716612903225806,24.7495890804597701,28.7307223538704581,31.2707439613526570,33.0426528455284553,33.3344242919389978,34.9819901960784314,34.6705033333333333,36.2217916666666667,34.2797692307692308,37.5255526315789474,31.5719230769230769,32.0972727272727273,15.4741054736076209,13.4901528426459542,12.0744168928466225,14.0728451102107969,15.0436871970602073,11.6062464850819476,13.0626920935811435,11.2705929451175005,12.8362472949546916,14.2592880866583854,13.7612485880044584,15.5565905338855819,14.6112037273808081,14.6627485782602609,14.2241244503847127,13.1789674183458371,11.7225786768280066,12.72452557586014498067,12.1391375445979138,11.87048138039822513378,10.2309630458795934,13.9038624650623044,9.11577809666801332523,11.9524748293169204
