osm_way_id,hour_num,hour_speed
678652462,5,51.8230000000000000
678652462,12,42.0670000000000000
678652462,19,45.6650000000000000
678652462,12,35.7970000000000000
529987013,9,26.8918571428571429
529987013,21,29.6690000000000000
529987013,16,27.5121666666666667
529987013,12,25.0816666666666667
529987013,2,25.0435714285714286
529987013,12,23.0297142857142857
529987013,9,20.9647142857142857
529987013,7,20.4808571428571429
529987013,7,21.3136666666666667
529987013,6,23.1812857142857143
529987013,15,24.5798000000000000
529987013,15,24.9840000000000000
529987013,4,22.6730000000000000
529987013,3,24.5680000000000000
529987013,13,24.4628571428571429
529987013,7,21.6848571428571429
529987013,4,22.0604285714285714
4962952,7,61.2490000000000000
4962952,7,65.2300000000000000
4962952,21,63.1590000000000000
4962952,19,66.1350000000000000
4962952,14,54.1720000000000000
4962952,3,59.6780000000000000
4962952,3,59.6340000000000000
4962952,6,61.7660000000000000
4962952,18,56.4480000000000000
4962952,9,64.1800000000000000
4962952,2,66.0120000000000000
4962952,23,62.1960000000000000
4962952,3,64.2930000000000000
4962952,23,69.6820000000000000
4962952,7,65.2960000000000000
4962952,3,62.3450000000000000
4962952,23,68.3630000000000000
529987013,18,34.5010000000000000
678652462,18,48.5290000000000000
678652462,7,36.3410000000000000
678652462,6,40.8290000000000000
678652462,19,45.9740000000000000
678652462,3,41.0100000000000000
678652462,23,44.8170000000000000
678652462,5,39.1600000000000000
678652462,7,37.5500000000000000
529987013,5,25.0293333333333333
529987013,18,29.1334000000000000
529987013,2,26.5815000000000000
529987013,23,25.3365000000000000
529987013,22,28.6630000000000000
678652462,5,27.5490000000000000
678652462,10,19.4720000000000000
529987013,16,24.3406000000000000
529987013,6,22.5418333333333333
529987013,14,22.7426666666666667
529987013,22,24.4635000000000000
529987013,6,21.3598571428571429
4962952,2,56.9880000000000000
4962952,4,62.7210000000000000
4962952,3,65.3630000000000000
4962952,12,59.5750000000000000
4962952,22,63.1860000000000000
4962952,4,58.0630000000000000
4962952,18,64.6980000000000000
4962952,3,61.3610000000000000
4962952,16,50.8400000000000000
4962952,22,67.0730000000000000
4962952,9,62.1530000000000000
4962952,4,64.1480000000000000
4962952,21,68.5370000000000000
4962952,20,70.0340000000000000
678652462,10,36.7890000000000000
678652462,15,48.4330000000000000
678652462,5,37.9950000000000000
678652462,3,36.9660000000000000
678652462,18,45.5530000000000000
678652462,5,44.9880000000000000
678652462,3,47.1960000000000000
678652462,8,44.7990000000000000
678652462,20,38.5170000000000000
678652462,16,43.1150000000000000
678652462,9,37.1560000000000000
678652462,23,47.6680000000000000
678652462,23,54.1550000000000000
678652462,15,42.8630000000000000
529987013,2,30.6458000000000000
529987013,19,28.2736000000000000
529987013,0,25.5565714285714286
529987013,1,30.2043333333333333
529987013,19,27.7128000000000000
529987013,1,25.2804285714285714
678652462,8,24.1260000000000000
529987013,7,22.6962857142857143
529987013,15,24.9424000000000000
529987013,5,22.7031666666666667
529987013,17,24.2311428571428571
529987013,17,23.8828000000000000
4962952,18,67.0640000000000000
4962952,22,56.9610000000000000
4962952,16,61.4450000000000000
4962952,20,67.7560000000000000
4962952,4,52.7330000000000000
4962952,18,68.6190000000000000
4962952,6,53.2190000000000000
4962952,5,57.0030000000000000
4962952,0,69.5280000000000000
4962952,13,58.2370000000000000
4962952,8,63.8380000000000000
4962952,3,66.8140000000000000
4962952,3,70.0470000000000000
678652462,6,36.2890000000000000
678652462,12,37.1300000000000000
678652462,1,42.3390000000000000
678652462,5,36.3770000000000000
678652462,16,42.6070000000000000
678652462,23,41.2640000000000000
678652462,16,40.6070000000000000
678652462,11,36.4790000000000000
678652462,10,33.9620000000000000
678652462,18,44.1680000000000000
529987013,17,29.5750000000000000
529987013,17,29.1507500000000000
529987013,3,30.8588571428571429
529987013,16,26.3983333333333333
529987013,18,29.5780000000000000
529987013,8,24.9595000000000000
529987013,12,21.6342857142857143
529987013,3,24.4618571428571429
529987013,9,20.7278571428571429
529987013,15,24.1734000000000000
529987013,12,20.8755714285714286
529987013,13,23.0765714285714286
4962952,0,57.3170000000000000
4962952,15,68.6100000000000000
4962952,15,67.8040000000000000
4962952,8,60.7250000000000000
4962952,23,63.9650000000000000
4962952,1,60.1880000000000000
4962952,17,64.0420000000000000
4962952,23,61.8990000000000000
4962952,22,69.0060000000000000
4962952,14,62.6250000000000000
4962952,12,63.1990000000000000
4962952,23,65.6540000000000000
4962952,6,67.6770000000000000
4962952,6,64.6800000000000000
678652462,23,47.5760000000000000
678652462,3,41.1400000000000000
678652462,10,51.1440000000000000
678652462,14,43.7640000000000000
678652462,13,44.6180000000000000
678652462,9,43.1270000000000000
678652462,7,42.5480000000000000
678652462,21,49.3280000000000000
678652462,12,42.6060000000000000
678652462,21,53.5520000000000000
678652462,3,35.6980000000000000
678652462,17,45.7370000000000000
678652462,4,40.8860000000000000
678652462,23,38.6820000000000000
678652462,15,45.5740000000000000
529987013,10,25.0126666666666667
529987013,16,25.9932000000000000
529987013,22,31.5624000000000000
529987013,13,26.0027142857142857
529987013,6,25.7796666666666667
529987013,13,25.5200000000000000
529987013,16,29.0032000000000000
529987013,6,26.3321666666666667
678652462,13,32.2570000000000000
529987013,7,21.9860000000000000
529987013,7,24.9365714285714286
529987013,2,23.1670000000000000
529987013,5,23.8981428571428571
529987013,0,23.1076666666666667
529987013,11,20.7475714285714286
529987013,13,22.5030000000000000
529987013,13,23.9871428571428571
529987013,9,20.8392857142857143
529987013,7,22.5848571428571429
529987013,1,23.5245714285714286
529987013,13,22.0772857142857143
529987013,11,22.4604285714285714
529987013,8,21.0727142857142857
529987013,14,23.8355714285714286
529987013,8,20.1561428571428571
4962952,13,57.2250000000000000
4962952,22,62.7550000000000000
4962952,8,64.2420000000000000
4962952,22,69.1010000000000000
4962952,5,65.5020000000000000
4962952,8,61.0140000000000000
4962952,9,57.7670000000000000
4962952,14,60.4860000000000000
4962952,20,70.5790000000000000
4962952,8,63.8820000000000000
4962952,4,69.2090000000000000
678652462,11,37.1380000000000000
678652462,8,42.2030000000000000
678652462,3,48.9430000000000000
678652462,7,45.4830000000000000
678652462,1,37.0340000000000000
678652462,22,54.7920000000000000
678652462,6,44.2550000000000000
678652462,2,45.6580000000000000
678652462,18,47.8570000000000000
678652462,11,36.4330000000000000
678652462,10,33.9370000000000000
529987013,12,30.5895000000000000
529987013,8,26.3691428571428571
529987013,6,25.1402857142857143
529987013,17,30.9370000000000000
529987013,23,32.0510000000000000
529987013,18,26.4688000000000000
529987013,2,27.3800000000000000
529987013,11,19.7360000000000000
529987013,0,24.3805000000000000
529987013,5,23.2871428571428571
529987013,5,23.3341428571428571
529987013,6,23.9037142857142857
529987013,11,21.7736000000000000
529987013,13,23.1175714285714286
529987013,5,23.4446666666666667
529987013,9,24.5795714285714286
4962952,21,65.4740000000000000
4962952,18,65.2830000000000000
4962952,1,67.5740000000000000
4962952,9,58.0970000000000000
4962952,8,68.2220000000000000
4962952,6,61.6230000000000000
4962952,16,60.9980000000000000
4962952,0,61.1290000000000000
4962952,3,53.9470000000000000
4962952,1,56.3850000000000000
4962952,10,62.2510000000000000
4962952,7,64.2500000000000000
4962952,11,60.5090000000000000
4962952,22,64.0220000000000000
4962952,18,66.2430000000000000
4962952,14,66.1280000000000000
4962952,21,65.6690000000000000
4962952,7,65.3960000000000000
4962952,12,64.9170000000000000
4962952,9,65.4530000000000000
4962952,17,59.5680000000000000
4962952,16,64.8210000000000000
4962952,23,64.6530000000000000
4962952,1,65.5280000000000000
4962952,4,69.0840000000000000
4962952,22,67.6830000000000000
4962952,10,63.2820000000000000
678652462,7,42.1150000000000000
678652462,5,45.1510000000000000
678652462,7,35.0530000000000000
678652462,23,46.7780000000000000
678652462,9,36.5230000000000000
678652462,15,42.0140000000000000
678652462,11,40.2400000000000000
678652462,23,47.3810000000000000
678652462,22,33.4880000000000000
678652462,12,37.4580000000000000
678652462,12,35.8840000000000000
678652462,8,34.2260000000000000
678652462,18,43.7750000000000000
678652462,3,41.7500000000000000
678652462,18,43.5500000000000000
529987013,4,25.6070000000000000
529987013,10,26.5497142857142857
529987013,19,25.3765000000000000
529987013,15,29.6780000000000000
529987013,16,26.8546000000000000
529987013,15,27.5472000000000000
529987013,22,26.5773333333333333
529987013,12,27.0918571428571429
529987013,14,26.9872857142857143
529987013,21,30.9558000000000000
529987013,10,21.9825714285714286
529987013,13,24.9718000000000000
529987013,7,24.1514285714285714
529987013,11,22.5768571428571429
4962952,9,61.6650000000000000
4962952,4,64.7130000000000000
4962952,0,62.5280000000000000
4962952,12,57.4840000000000000
4962952,16,69.6600000000000000
4962952,4,66.1670000000000000
4962952,12,58.9950000000000000
4962952,12,61.3490000000000000
4962952,10,66.5860000000000000
4962952,3,69.6160000000000000
4962952,14,63.7480000000000000
529987013,18,45.8940000000000000
678652462,0,39.4740000000000000
678652462,1,38.5120000000000000
678652462,1,40.0180000000000000
678652462,9,42.9150000000000000
678652462,23,37.3830000000000000
678652462,3,43.2610000000000000
678652462,13,44.9940000000000000
678652462,4,41.8790000000000000
678652462,8,36.4240000000000000
678652462,3,44.2520000000000000
678652462,11,41.8340000000000000
678652462,23,36.7070000000000000
678652462,10,37.8830000000000000
678652462,22,44.9150000000000000
529987013,13,30.0055000000000000
529987013,16,25.7828333333333333
529987013,23,31.4585000000000000
529987013,15,25.4823333333333333
529987013,13,25.4601428571428571
529987013,1,29.3957142857142857
529987013,23,29.5040000000000000
529987013,21,31.5820000000000000
529987013,14,26.4235000000000000
529987013,2,25.7484000000000000
529987013,2,25.6011428571428571
529987013,21,27.6132000000000000
678652462,23,27.6730000000000000
529987013,10,24.1014285714285714
529987013,4,22.4491428571428571
529987013,4,22.1778571428571429
529987013,10,21.9940000000000000
529987013,6,23.7185714285714286
529987013,3,23.5271428571428571
4962952,14,63.5270000000000000
4962952,14,61.5950000000000000
4962952,2,53.3210000000000000
4962952,18,70.0900000000000000
4962952,22,65.9890000000000000
4962952,3,64.1850000000000000
4962952,6,63.6130000000000000
4962952,7,68.1610000000000000
4962952,12,59.5060000000000000
4962952,13,58.7170000000000000
4962952,1,61.8080000000000000
4962952,7,62.2230000000000000
4962952,10,66.1130000000000000
4962952,17,67.6650000000000000
4962952,15,64.8390000000000000
4962952,8,67.1110000000000000
4962952,15,67.5780000000000000
4962952,18,72.4320000000000000
529987013,19,45.7930000000000000
678652462,1,50.5010000000000000
678652462,1,44.6280000000000000
678652462,17,44.9460000000000000
678652462,7,43.8080000000000000
678652462,3,41.9630000000000000
678652462,7,39.1000000000000000
678652462,4,36.6340000000000000
678652462,14,44.1860000000000000
678652462,12,39.7690000000000000
678652462,8,37.2220000000000000
678652462,20,47.3130000000000000
678652462,8,36.9390000000000000
678652462,22,47.9690000000000000
529987013,7,27.4745714285714286
529987013,2,25.3508333333333333
529987013,19,26.7085000000000000
529987013,3,23.8170000000000000
529987013,0,21.8024285714285714
529987013,11,19.5598571428571429
529987013,19,23.0797500000000000
529987013,1,22.9458571428571429
529987013,3,23.3180000000000000
529987013,6,21.9212857142857143
529987013,7,19.3695714285714286
529987013,15,24.1903333333333333
4962952,13,55.8740000000000000
4962952,18,68.1720000000000000
4962952,16,63.9150000000000000
4962952,15,61.4720000000000000
4962952,16,62.5160000000000000
4962952,3,58.5540000000000000
4962952,21,63.8920000000000000
4962952,5,67.7860000000000000
529987013,16,36.1490000000000000
678652462,12,44.5550000000000000
678652462,13,48.7150000000000000
678652462,8,35.1180000000000000
678652462,7,41.4780000000000000
678652462,20,50.4550000000000000
678652462,7,46.0120000000000000
678652462,22,48.9650000000000000
678652462,22,46.1600000000000000
678652462,5,39.2320000000000000
678652462,2,45.1020000000000000
529987013,16,28.5882000000000000
529987013,9,26.9960000000000000
529987013,3,25.8132857142857143
529987013,10,24.8731428571428571
529987013,12,21.7478571428571429
529987013,12,24.1557142857142857
529987013,17,24.3416000000000000
529987013,3,24.5591428571428571
529987013,7,22.8717142857142857
529987013,9,21.6018571428571429
529987013,16,23.2382857142857143
529987013,13,23.0362857142857143
4962952,14,67.2890000000000000
4962952,13,61.0350000000000000
4962952,3,58.0790000000000000
4962952,3,64.1950000000000000
4962952,2,66.2080000000000000
4962952,19,67.3810000000000000
4962952,21,61.5920000000000000
4962952,13,53.6360000000000000
4962952,19,72.8180000000000000
4962952,12,59.8220000000000000
4962952,8,61.4930000000000000
4962952,3,64.5640000000000000
4962952,0,65.0460000000000000
4962952,3,64.2740000000000000
4962952,8,65.4660000000000000
4962952,5,71.6790000000000000
678652462,1,43.2130000000000000
678652462,10,42.7350000000000000
678652462,3,37.4220000000000000
678652462,15,44.9950000000000000
678652462,16,45.5480000000000000
678652462,9,43.2650000000000000
678652462,17,42.8010000000000000
678652462,0,48.3540000000000000
678652462,9,36.7270000000000000
678652462,18,42.9130000000000000
678652462,13,36.2300000000000000
678652462,2,33.4510000000000000
678652462,15,36.6470000000000000
529987013,12,29.6072857142857143
529987013,15,25.1358000000000000
529987013,23,25.4498333333333333
529987013,23,26.4638000000000000
529987013,18,28.4556000000000000
529987013,9,23.6920000000000000
529987013,8,22.5512857142857143
529987013,12,19.9695714285714286
4962952,18,62.0020000000000000
4962952,0,61.2750000000000000
4962952,6,61.9580000000000000
4962952,20,65.8000000000000000
4962952,18,62.3810000000000000
4962952,13,62.0640000000000000
4962952,22,69.1570000000000000
4962952,14,62.6900000000000000
4962952,17,65.2350000000000000
4962952,3,66.0380000000000000
4962952,9,66.2100000000000000
4962952,9,63.1970000000000000
678652462,6,42.0630000000000000
678652462,8,46.0110000000000000
678652462,18,48.6970000000000000
678652462,3,40.7540000000000000
678652462,13,44.3930000000000000
678652462,14,44.6060000000000000
678652462,21,42.7020000000000000
678652462,7,34.1800000000000000
529987013,5,26.4692857142857143
529987013,20,27.2145000000000000
529987013,0,29.7068000000000000
529987013,21,28.6940000000000000
529987013,17,27.6332000000000000
529987013,23,26.1644000000000000
678652462,12,28.8170000000000000
529987013,7,23.5815000000000000
529987013,8,23.7625000000000000
529987013,8,22.7374285714285714
529987013,7,21.1630000000000000
529987013,4,22.3566666666666667
529987013,18,21.6316000000000000
529987013,13,23.7805714285714286
529987013,23,21.4952857142857143
4962952,20,65.1750000000000000
4962952,23,52.3970000000000000
4962952,12,55.8610000000000000
4962952,11,47.6550000000000000
4962952,15,58.7200000000000000
4962952,14,59.9470000000000000
4962952,12,58.8310000000000000
4962952,3,62.6390000000000000
4962952,21,68.4110000000000000
4962952,4,65.1720000000000000
4962952,8,68.7970000000000000
4962952,1,64.9990000000000000
4962952,20,76.6200000000000000
4962952,2,65.7920000000000000
4962952,20,66.9090000000000000
678652462,1,43.2250000000000000
678652462,8,45.3160000000000000
678652462,9,42.1300000000000000
678652462,14,46.9090000000000000
678652462,13,44.7210000000000000
678652462,6,37.9290000000000000
678652462,21,34.7020000000000000
678652462,20,40.2550000000000000
529987013,9,28.3245000000000000
529987013,0,31.5657500000000000
529987013,9,25.0342000000000000
529987013,2,26.2580000000000000
529987013,16,28.5572000000000000
529987013,3,25.9387142857142857
529987013,18,28.5992000000000000
678652462,10,23.2070000000000000
529987013,5,22.8960000000000000
529987013,13,22.6173333333333333
529987013,9,19.7090000000000000
529987013,1,19.4158571428571429
529987013,4,22.6225714285714286
529987013,11,23.8551428571428571
529987013,8,20.8708571428571429
4962952,13,58.7660000000000000
4962952,22,64.3890000000000000
4962952,11,55.2600000000000000
4962952,19,68.1070000000000000
4962952,14,57.5270000000000000
4962952,10,60.0720000000000000
4962952,3,55.9880000000000000
4962952,21,64.9460000000000000
4962952,7,61.5130000000000000
4962952,10,56.9430000000000000
4962952,3,56.8180000000000000
4962952,6,62.0710000000000000
4962952,11,62.9470000000000000
4962952,11,59.3030000000000000
4962952,2,61.1290000000000000
4962952,1,66.9160000000000000
4962952,16,65.7130000000000000
4962952,6,66.2430000000000000
4962952,13,61.9250000000000000
678652462,12,37.6890000000000000
678652462,9,44.2710000000000000
678652462,12,44.5720000000000000
678652462,2,38.6590000000000000
678652462,10,44.4160000000000000
678652462,23,56.2970000000000000
678652462,0,39.1730000000000000
678652462,4,39.6070000000000000
678652462,17,39.5300000000000000
678652462,14,48.3220000000000000
678652462,10,37.2100000000000000
678652462,0,37.7890000000000000
678652462,11,41.7870000000000000
678652462,18,40.4860000000000000
529987013,19,32.7446000000000000
529987013,15,26.6830000000000000
529987013,16,26.2032000000000000
529987013,21,28.8615000000000000
529987013,22,28.4276000000000000
678652462,16,24.8860000000000000
529987013,17,24.2438000000000000
529987013,8,23.6238571428571429
529987013,7,23.4982857142857143
529987013,4,24.5827142857142857
529987013,9,19.6487142857142857
529987013,7,21.5351428571428571
529987013,18,24.4840000000000000
529987013,3,24.5151666666666667
529987013,12,19.7538571428571429
4962952,5,59.3230000000000000
4962952,23,59.9950000000000000
4962952,6,58.3230000000000000
4962952,6,64.4190000000000000
4962952,9,59.7660000000000000
4962952,8,54.4280000000000000
4962952,6,62.6670000000000000
4962952,14,55.1420000000000000
4962952,22,61.8970000000000000
4962952,8,57.2230000000000000
4962952,20,67.3970000000000000
4962952,1,64.1790000000000000
4962952,23,70.3130000000000000
4962952,0,77.0510000000000000
529987013,23,36.8412000000000000
678652462,10,42.1060000000000000
678652462,7,43.0510000000000000
678652462,9,37.3620000000000000
678652462,20,59.5370000000000000
678652462,10,42.6280000000000000
678652462,4,39.7710000000000000
678652462,15,42.9840000000000000
678652462,3,40.2340000000000000
678652462,18,45.4240000000000000
678652462,5,44.7900000000000000
678652462,9,36.2840000000000000
678652462,2,42.8260000000000000
678652462,22,48.7840000000000000
678652462,16,46.7100000000000000
678652462,3,36.0810000000000000
678652462,13,40.6620000000000000
678652462,2,36.3260000000000000
529987013,4,25.1115000000000000
529987013,0,29.4571666666666667
529987013,18,25.2838333333333333
529987013,15,30.9235714285714286
529987013,21,26.6675000000000000
529987013,8,22.8575714285714286
529987013,9,22.6143333333333333
529987013,7,20.0808571428571429
529987013,7,22.5218571428571429
529987013,1,24.5777142857142857
529987013,12,23.4787142857142857
529987013,7,21.9905714285714286
529987013,9,22.1193333333333333
529987013,22,23.2134000000000000
529987013,0,23.5140000000000000
4962952,10,68.7950000000000000
4962952,18,62.0300000000000000
4962952,1,58.0930000000000000
4962952,7,59.6920000000000000
4962952,15,61.9250000000000000
4962952,20,62.7760000000000000
4962952,13,61.3630000000000000
4962952,19,66.4350000000000000
678652462,7,35.7210000000000000
678652462,8,39.4480000000000000
678652462,20,50.2370000000000000
678652462,14,43.4530000000000000
678652462,6,41.1010000000000000
678652462,7,50.4680000000000000
678652462,12,36.5870000000000000
678652462,13,47.2670000000000000
678652462,13,38.7180000000000000
678652462,12,42.1750000000000000
678652462,23,41.9830000000000000
678652462,17,45.0120000000000000
678652462,8,38.8770000000000000
529987013,16,26.4595000000000000
529987013,15,26.6092000000000000
529987013,1,29.3551666666666667
529987013,23,29.7251666666666667
529987013,5,26.8852857142857143
529987013,1,27.5505000000000000
529987013,21,27.9394000000000000
529987013,2,23.9450000000000000
529987013,7,24.9617142857142857
529987013,11,17.0311428571428571
529987013,2,20.9733333333333333
529987013,0,19.8751428571428571
529987013,8,19.8274285714285714
529987013,20,23.4110000000000000
529987013,2,22.7951428571428571
529987013,14,24.9941428571428571
529987013,9,21.0908571428571429
529987013,22,24.8695000000000000
529987013,2,20.7527142857142857
529987013,1,21.8962857142857143
529987013,13,22.3358571428571429
4962952,10,65.0850000000000000
4962952,6,61.4670000000000000
4962952,7,64.3480000000000000
4962952,10,57.9280000000000000
4962952,20,70.5980000000000000
4962952,14,65.7120000000000000
4962952,0,64.7250000000000000
4962952,11,62.1520000000000000
4962952,8,66.9600000000000000
4962952,11,67.0330000000000000
4962952,5,63.5890000000000000
4962952,7,65.9460000000000000
4962952,11,63.0750000000000000
678652462,7,40.9920000000000000
678652462,9,40.6800000000000000
678652462,11,38.7460000000000000
678652462,8,42.8850000000000000
678652462,2,45.9210000000000000
678652462,12,44.0170000000000000
678652462,5,39.7810000000000000
678652462,3,37.5590000000000000
678652462,4,42.2840000000000000
678652462,11,38.7470000000000000
678652462,22,46.6020000000000000
